,DATE,STAR,REVIEW
8217,2013년 9월 29일,별표 5개 만점에 1개를 받았습니다.,어제 왜 데이터사용량이 안바뀌는거죠? 저는 그것도 모르고 계속 무선데이터쓰다가 오늘 대뜸 데이터를 28일 6시에 다 썼다고문자가왔네요 어이없어요!과금내게생겼네요 짜증남 별 1개도 아까워요
8218,2013년 10월 1일,별표 5개 만점에 1개를 받았습니다.,데이터없어서 문자통화얼마남앗나 보는데 데이터없이 접속이안된다니 뭐이런경우가다잇어요! -!맨날 업댓하면할수록 더 별로인듯 업댓이나하지말고 이런거나 원상복귀하세요
8219,2013년 9월 25일,별표 5개 만점에 2개를 받았습니다.,"업데이트 잦고 알고계실텐데 줄이지않고, 업뎃해봤자 인터페이스 외엔 크게 달라지는것도 없고, 문의했더니 답장도 없고 잔 컨텐츠 잔여량이랑 요금정보만 원하는데 뭐이리 복잡하고 할게많어.."
8220,2013년 9월 25일,별표 5개 만점에 1개를 받았습니다.,왜 업데이트 안하면 요금확인이 안되죠? 데이터로 업데이트할만큼 데이터가 안들어오는데 꼭 데이터를 쓰게만드네요. 너무 업데이트가 잦아서 불편합니다.
8221,2013년 12월 17일,별표 5개 만점에 1개를 받았습니다.,사람들이 원하는 것을 모르세요? 이럴거면 머하러 업뎃 합니까 제가얼핏봐도 댓글에 날짜보기가불편하다는글이 많았는데 그런거좀 바꾸그 업데이트 하세요 사람들이 별 1개만 주는이유가 있을거 아닙니까
8222,2013년 9월 29일,별표 5개 만점에 1개를 받았습니다.,다좋은데 진짜.업뎃그만해여 뭐킬때마다 업데이트해야 실행되니짜증남 통신3사다서봤지만 젤그지같네 업뎃은 선택사항인건데 아예 구버전은 열리지도않게허고 업데이트로 고객데이터량 털어먹는거도아니고 뭐하는짓임 ㅡㅡ
8223,2013년 10월 6일,별표 5개 만점에 1개를 받았습니다.,베가레이서 2 데이터 확인할라고 회원가입 다시 했는데 인증도 잘됐다 싶었는데 핸드폰이 꺼져가지고ㅠㅠ근데 첨부터 했는데 법정대리인 이 안맞는거야 꼼꼼하게 확인했는데 아니 내 핸드폰 데이터도 못 확인하고...업뎃전에는 데이터 확인 편했는데 업뎃 수시로 왜함??업뎃 아얘하지 말라는게 아니라 이것도 좋은데 왜 사람 짜증나게 만드냐고...
8224,2016년 9월 7일,별표 5개 만점에 1개를 받았습니다.,망할놈의 어플 오늘부로 삭제다.염볌할 삭제도 않되네.ㅋㅋㅋ
8225,2013년 9월 24일,별표 5개 만점에 1개를 받았습니다.,왜 기능지원을 안하나요? 모르고 과금되게할려고 일부러 안만드는거죠? 직접들어가서확인해야해서 불편함
8226,2013년 9월 27일,별표 5개 만점에 4개를 받았습니다.,원활하지 않고 잠시후 이용해주세요 하고! 좀있다 들어오니까 또! 잠시후에 하래요!!고쳐주세요
8227,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,하는건가요? 데이터도 데이터지만 귀찮네요... 데이터 얼마나 남았나 잠깐만 볼려고 그러면 업뎃하고ㅡㅡㅋ 근데 그거 의식해서 그런가... 예전에 비하면 업뎃 속도는 빨라졌네요ㅋ
8228,2013년 9월 27일,별표 5개 만점에 1개를 받았습니다.,맨날똑같은데뭐하나보려면계속업뎃...데이터없으면보지도못하고..적당히햇으면좋겟어요
8229,2013년 9월 28일,별표 5개 만점에 3개를 받았습니다.,"초과한 거 보려니깐 보려면 업뎃해야한댘ㅋㅋㅋ 뭐죠 이건ㅋㅋㅋㅋ 하나만 말하자면 업뎃할 때마다 UI만 바뀌는데, 전 제일 처음꺼가 가장 간단해서 마음에 들었어요. 갈수록 복잡해지고 쓸데없는 것들 늘어나서 뭐가 어딨는지도 모르겠고 솔직히 업데이트마다 퇴화하는 것 같음. 고객센터 왜 오겠어요? 한번 고객의 입장에서 생각해보셔요. 제작자 입장에서 횡포부리지 마시고. 진짜 황당하네 업데이트 안 하면 확인 못 하는 거.. LG라 다른 폰에 비해 허접한 것도 슬픈데. 치사해서 이미 데이터 초과했지만 3G로 리뷰쓴다<<"
8230,2013년 9월 28일,별표 5개 만점에 1개를 받았습니다.,업뎃좀 그만하세요. 그리고 sk는 고객센터 드가는건 데이터 안쓰던데 여긴뭐람 와이파이도 와이브로 프로젝트 안해서 짱안되고
8231,2013년 9월 29일,별표 5개 만점에 4개를 받았습니다.,"1. 업뎃을 조금만!! 2. 맨날 확인하려니 귀찮아서, 위젯으로 만들어 주시면 감사하겠습니다. 이외에는 다 좋고여, 위에 두가지만 해주시면 좋을것 같은데요...?"
8232,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,데이터도0인데 ㅋㅋ통화알볼려면 요금조회해야되는대 그렇개 업뎃해대면 나어카라고 ㅡ?
8233,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,무한업뎃;왜 업뎃안하면 못보게 하는지... 리뷰쓰면 보기는 하는지도 모르겠고요 고객을 위하는 마음이 있으시기는 하는지 참궁금하네요 진심통신사완전옮기고싶다정말위젯부탁하면 뭐해 듣는 지도 모르겠고.. 별다섯개준사람은 뭐 알반가?하는 생각이 들정도에요 리뷰를 쓰고 사람들이 불만을 가지면 요구사항을 수용하려는 자세라도 보여주셔야지 정말 당황스럽고 다시는 유플안쓰고싶어요
8234,2013년 9월 25일,별표 5개 만점에 1개를 받았습니다.,저번에 데이터 얼마나 남은지 급하게 봐야되서 컀더니 업데이트 하라길래 급하니깐 데이터로 업데이트했더니 업데이트한지 얼마나됬다고 또 업데이트에요;;
8235,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,탈퇴하고 바꿀까해요. 이용자들이 불편하다는데 계속 이런식이면 저도 굳이 비싼돈내고 이용할 필요없을것같아요..
8236,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,위젯이나 만들어달랬더니 별 거지쓰레기같은걸로 맨날 업뎃하게만드네 리뷰좀 읽어라 이 돌대가리들아ㅡㅡ
8237,2013년 9월 25일,별표 5개 만점에 3개를 받았습니다.,딴건 다 괜찮은데 위젯 없는게 불편하네요 번거롭게 어플 실행하지 않아도 사용량이나 남은 용량 볼 수 있게 만들어주세요
8238,2013년 9월 30일,별표 5개 만점에 1개를 받았습니다.,통신사써보던것중에제일최악인듯 와이파이쓸수있는곳도얼마없고 산속들어간것도아닌데전파는터지지도않고 허구헌날업데이트하라하고이것뿐이아닌데. 인터넷에서엘지통신사추천한사람누군지얼굴한번보고싶다. 댓글알바였나보네
8239,2013년 9월 28일,별표 5개 만점에 1개를 받았습니다.,엘지만큼 구린데도없음 모이렇게 조회방식이 복잡허냐 업뎃도 자주하고 잔존량 알려주는게 그케힘든가여
8240,2013년 10월 13일,별표 5개 만점에 1개를 받았습니다.,데이터 확인하려고 할 때 마다 업데이트를 하는거 같네요. 근데 더 웃긴건 업뎃을 해도 뭐 추가된 거는 없어요ㅋㅋ 바뀐거는 인터페이스밖에 없음.
8241,2013년 9월 29일,별표 5개 만점에 2개를 받았습니다.,4분기 만들어준다던 위젯이나 개발하세요. 지금 쓸데없는 업뎃만 많이 함 ㄷㄷ
8242,2013년 9월 30일,별표 5개 만점에 1개를 받았습니다.,무슨 인증번호가 20분뒤에 전송되니 18 이다 헬쥐는 어서 갈아타는게 진리인것같다 lte-a같은 소리하고 있네 댓글때문에 별하나 줘본다
8243,2013년 9월 27일,별표 5개 만점에 1개를 받았습니다.,아진짜 한달에몇번하는거죠? 데이터 억지로 쓰게만드는건지 뭔지 ㅡ ㅡ 진짜 맘에안드네요 가끔하세요 제발
8244,2013년 9월 28일,별표 5개 만점에 1개를 받았습니다.,ㅡㅡ 업뎃 왜캐 자주하시나요?? 업뎃하느라 데이터 더들어가겟어요 가끔씩 보려고 할때마다 업뎃하라고 하니까 귀찮네요
8245,2013년 11월 5일,별표 5개 만점에 1개를 받았습니다.,3g망 관리가 제대로 되지않아서 일어나는 결제오류만 수십건입니다 통신사 바꿀려면 절대 유플러스로는 오지마세요 큰일납니다
8246,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,업뎃좀그만해 ㅡㅡ 규려도 느려도 좋으닌깐 업데이트좀 그만하라고 그렇게업뎃할게많나 ㅡㅡ?
8247,2013년 9월 28일,별표 5개 만점에 2개를 받았습니다.,다좋은데업데이트너무 자주하는거같아요.. 데이터 얼마남았는지 보려고 들어갔는데 오히려 데이터 더쓰는듯..ㅎ
8248,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,업뎃 삼주에 한번하냐 달라지는건없으면서 데이터잡아쳐먹는업뎃그만해
8249,2013년 9월 30일,별표 5개 만점에 1개를 받았습니다.,아니 데이터도없는데 계속 업뎃하래..가뜩이나 문자알림도제대로안나와서 화나는데...달라진것도없어...
8250,2013년 9월 29일,별표 5개 만점에 1개를 받았습니다.,업데이트좀 그만해주시는게 좋을것같아요 달라지는것도 별로없는거같은데 업데이트하느라고 데이터 소비하는건좀아닌거같은데요
8251,2013년 10월 2일,별표 5개 만점에 2개를 받았습니다.,SK같은 경우는 가지고있는 곡내에서 기본링은 물론이고 시간대‚ 친구별로 맘대로 바꿀수 있는데..  한번 설정해놓으면 1개월내에 기본링으로만 변경가능하고 그이외에는 변경할려면 일일히 전화하게 만드는건 머하자는건지..  이젠 그냥 일반필링이니 짜증나서 더이상 다른곡으로 변경할일은 없을듯 싶네요~
8252,2013년 10월 13일,별표 5개 만점에 1개를 받았습니다.,"실드친다는게 고작 쓰기 싫으면 다른거 쓰라고?ㅋㅋㅋㅋㅋ 니들은 ""고객센터가 다음 지역으로 변경되었습니다. 그쪽으로 와주세요."" 하면 빡치는건 당연한거아냐?ㅋㅋㅋㅋㅋ 이용을 하게 하려면 한번에 하라고 ㅋㅋㅋㅋ 업뎃은 뭐이리 자주하냐 갈아엎나 ㅋㅋㅋㅋ"
8253,2013년 9월 29일,별표 5개 만점에 2개를 받았습니다.,위젯좀 만들어주시면 안돼나요? 다른 분들도 원하시는거같은데 업뎃할때 고려 좀 부탁드려요ㅜㅠ 글구 업댓이 너무 자주 있네요
8254,2013년 9월 26일,별표 5개 만점에 4개를 받았습니다.,원래그기능이있엇는데사라졌네요
8255,2013년 9월 28일,별표 5개 만점에 1개를 받았습니다.,왜업뎃하는지 이건걍남은거볼려고하는데업뎃해도뭐가달라지는지도모름..이건걍남은데이터아는거빼곤쓰레기고아무도관심안가지는데도대체왜시도때도업뎃하는지..
8256,2013년 9월 30일,별표 5개 만점에 1개를 받았습니다.,얼마없는요금 확인하려고 키는건데 왜자꾸업뎃해요ㅡㅡ 나아지는것도없으면서 쓸데없이 왜해요??????담에 핸드폰살땐 절대 유플안쓴다 ㅗ
8257,2013년 10월 1일,별표 5개 만점에 1개를 받았습니다.,다른 어플은 의무적으로 필요한 사항이 아니면 업뎃을 선택화하는데 이놈의 어플은 사소하든 중요하던 그냥 다 업뎃하래
8258,2013년 9월 28일,별표 5개 만점에 1개를 받았습니다.,역시 엘지구만 바뀐것도없이 업뎃만 주구장창 적은데이터 더 없게만드네 하하 남는데이터확인하다가 2메가씩 나가네ㅡㅡㅋㅋㅋㅋ명불허전이다 진짜 헬지....
8259,2013년 9월 28일,별표 5개 만점에 1개를 받았습니다.,야...하려면 계획같은걸 짜서 한번에해라 찔끔찔끔하지말고 데이터 체크하러왔다가 도리어 데이터쓰고가네.. 물어내실래?참나..
8260,2013년 10월 14일,별표 5개 만점에 1개를 받았습니다.,이거 요즘 아예안되네요 수정은 하고계신지... 그래도 많이 사용하는 어플인데 빨리좀 해결해주세요 많이답답하네요ㅜㅜ
8261,2013년 9월 26일,별표 5개 만점에 2개를 받았습니다.,좀 급할때 쓸려고하면 업뎃이여 별로 바뀐것도없구만
8262,2013년 9월 28일,별표 5개 만점에 3개를 받았습니다.,데이터없는데 얼마나초과됫는지 알라면 데이터써야되네 ㅋㅋㅋㅋㅋ미틴 ㅡㅡ 왜케업뎃을마니해..아오
8263,2013년 9월 29일,별표 5개 만점에 1개를 받았습니다.,업뎃 이제 자제좀요;; 뭐 업뎃해도 그냥 배경이나 서비스정도만 바뀔거면서 업뎃 그만 하면 좋겟네요-
8264,2013년 10월 5일,별표 5개 만점에 1개를 받았습니다.,업데이트하고 불편해졌어요 ㅠㅠ 원래 몇일째엔 요금 얼만큼 써야 적당한지 나왔는데 없어졌음..
8265,2013년 9월 27일,별표 5개 만점에 1개를 받았습니다.,업댓 작작해요 무슨 들어갈때마다 업뎃이야 달라지는것도없으면서
8266,2013년 9월 26일,별표 5개 만점에 3개를 받았습니다.,2.0으로바꾼지얼마안되서앱안정시키는중인거같은데ㅋ
8267,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,쓰레기 서버가 얼마나 안좋으면 고객센타어플도 접속이 잘안돼 ㅋㅋ
8268,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,위젯달라고아우성이구만 끝까지위젯안만드네 돈그리쳐붓고도 왜 sk똥구멍핥는지알겟네
8269,2013년 9월 28일,별표 5개 만점에 3개를 받았습니다.,데이터얼마남앗나확인하고 요금얼마나왓고 얼만큼내야되는지나와서도좋은데 ㅠ3ㅠ데이터 새로고침기능이추가되서 새로고칠때마다 사용된데이터가얼마나되는지알수있엇으면 좋겟어요 ㅠㅠ
8270,2013년 9월 30일,별표 5개 만점에 1개를 받았습니다.,데이터야그러려니해도 문자도 꽤지난거같은데 아까랑 사용량같고 너무불편하네
8271,2013년 9월 30일,별표 5개 만점에 1개를 받았습니다.,업데이트 좀 그만하세요 뭐 맨날 업데이트했대ㅡㅡ 달라진것도못느끼겟구만 매달 요금 보려고할때마다 업데이트하면 어쩌자는거에요
8272,2013년 10월 10일,별표 5개 만점에 4개를 받았습니다.,업뎃 뭐 하루종일하는거두아니고 5초면 끝나는데 왠 날리들인지 모르겄소
8273,2013년 10월 1일,별표 5개 만점에 4개를 받았습니다.,니네가하든지그럼;; 개발자들은 더좋은 앱을만들기 위해 노력하는거자나 ㅋㅋ 그걸욕하냐 하는거없이 앱만쓰면서 글구나 데이터없어서 들어가지는대 먼개솔이야 ㅋㅋ
8274,2013년 10월 7일,별표 5개 만점에 1개를 받았습니다.,할부원금도 줄어들고 약정개월수도 늘어나고 데어터사용량 통화량 문자량이다르네요ㅡㅡ 도돌폰이 낫겠네요ㅡㅡ 통신사어플보다ㅡㅡ
8275,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,경과일수도 그래프로 보여줘야지. 사용량만 보여주면 뭐하나
8276,2013년 9월 25일,별표 5개 만점에 4개를 받았습니다.,데이터나알문자그런거얼마나남앗는지쉽게볼수잇어서좋은데자주업데이트됨
8277,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,쓸데없는거업뎃하지말고
8278,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,귀찮아죽겟네 진짜 급한데 업데이트하라고 난리여
8279,2013년 9월 27일,별표 5개 만점에 1개를 받았습니다.,무슨업뎃이 접속할때마다 신규업뎃입니까 너무귀찮아요 그냥 한번에좀 제대로만들어주세요 제~발
8280,2013년 9월 27일,별표 5개 만점에 1개를 받았습니다.,툭하면 점검중 툭하면 오류나는 쓰레기 업데이트 ...
8281,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,제발 생각좀하고 한번에 업데이트해야지 이건 뭐 심심하면 업데이트야~ 역쉬~ 엘지유플러스~ 열라업데이트 해봐야 유용한건 하나도 없다~
8282,2013년 9월 27일,별표 5개 만점에 1개를 받았습니다.,요금 조회할려고 할때마다 업뎃하라고 뜬다 바뀐것도 없구만 업뎃좀 하지마라 할거면 현카처럼 깔끔하게 바꾸던가 뭐이리 복잡하냐
8283,2013년 10월 3일,별표 5개 만점에 1개를 받았습니다.,바뀐것도 없으면서 어차피 사람들 다 요금볼라고 하는건데 허구한날 업뎃이야
8284,2013년 9월 26일,별표 5개 만점에 3개를 받았습니다.,시도때도없이업뎃하네요 이주일?전에 한 거 같은데 계속 하라 그러고
8285,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,아니계속에러뜨잔아여실시간요금누르면ㅋ;업뎃전에도가끔이랫는데업뎃하곤아예안되네ㅁㅊ
8286,2013년 9월 30일,별표 5개 만점에 1개를 받았습니다.,업데이트좀 그만해라ㅡㅡ 자질구레한업뎃 한번에 몰아서 쳐하면 덧나냐 조만간 통신사갈아탄다
8287,2013년 10월 14일,별표 5개 만점에 5개를 받았습니다.,전 핸드폰처음살때부터 유플러스였는데 정말편하구 좋아여 처음쓰시는분들도 적응잘되실듯ㅎㅎ
8288,2013년 10월 30일,별표 5개 만점에 3개를 받았습니다.,업데이트가 너무 많네요; 허무한날 매일 업데이트를 해야된다니; 그리고 왜 전 업데이트를 해도 업데이트가 되야되는걸로 왜 안되는거죠?
8289,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,데이터도 없어죽겠는데 업뎃 자제좀ㅡㅡ
8290,2013년 9월 24일,별표 5개 만점에 4개를 받았습니다.,다 좋는데 왜 위젯지원 안하나요? 만들어주세요!!
8291,2013년 9월 27일,별표 5개 만점에 1개를 받았습니다.,업뎃을하면얼마나달라진다고업뎃안하면못쓰게함ㅡㅡ
8292,2013년 10월 4일,별표 5개 만점에 1개를 받았습니다.,업댓을한번에하셧음해요 왜 와이파이로는 요금이얼마인지못보는게진짜흠이네요
8293,2013년 10월 1일,별표 5개 만점에 1개를 받았습니다.,업데이트는 그렇게 많이하는데 맨날 앱 들어가면 튕겨서 제대로 들어가본지 몇달 된 듯합니다. 별하나도 아깝지만 짜증나서 글 쓰려고 줍니다.
8294,2013년 10월 14일,별표 5개 만점에 3개를 받았습니다.,Sk 처럼 전화 데이터 문자 사용량 위젯 만들어주세요 ㅠ 도돌이랑 고객센터에서 확인 차이가 많이나네요 ㅠ
8295,2013년 10월 12일,별표 5개 만점에 1개를 받았습니다.,확인하는데 쓸데없는것들만 업뎃하니까 뭐라하는건데 쓰지마라는 뭐냐
8296,2013년 9월 29일,별표 5개 만점에 1개를 받았습니다.,업뎃왜이렇게 많이함? 달라지는것도없는데
8297,2013년 10월 1일,별표 5개 만점에 1개를 받았습니다.,비밀번호 설정시 인증번호를 받아야하는되 아무리 눌러도 인증번호가 안오네요
8298,2013년 9월 29일,별표 5개 만점에 1개를 받았습니다.,전화는 불통에 모바일도 안돼? 뭐 어쩌라고? 응?
8299,2013년 9월 29일,별표 5개 만점에 1개를 받았습니다.,위젯도 없고 불편하고 업뎃할거면 제대로..
8300,2013년 10월 4일,별표 5개 만점에 1개를 받았습니다.,왜 제가제요금액 보는데 데이터가나가야 되는거죠.. 업데이트하는건 좀 이해가가는데.. 좀 이해가안되네요..
8301,2013년 9월 27일,별표 5개 만점에 5개를 받았습니다.,간편하고 단순하면서 자동로그인 이후로는 정말 어플 키는거 자체가 부드러워진거같아요 렉도 없이ㅎㅎ
8302,2013년 9월 27일,별표 5개 만점에 1개를 받았습니다.,매번 들어갈때마다 업데이트하래..업데이트 그만하면 안되는지
8303,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,그런거싫어하는데다가 업뎃이 몇번째인지 나원참내
8304,2013년 10월 1일,별표 5개 만점에 3개를 받았습니다.,도돌잘맞지도않고데이터없음 들어가지도못하고 걍알림바에뜨게해주세요 아님위젯이라도만들어주시든가 아님락커에도갠찬으니깐 좀뭐든만들어주세요ㅠ
8305,2013년 10월 3일,별표 5개 만점에 2개를 받았습니다.,업댓을계속하시내요 업댓많이한다고사람이얼마나모입니까업업댓보다편한것을사람들이자주찾지.
8306,2013년 9월 27일,별표 5개 만점에 1개를 받았습니다.,들갈때면업뎃하래 ㅜㅜㅜㅠ..업뎃안하구들각해줘요 ㅜㅠ진짜기찬케....ㅡㅡ..
8307,2013년 10월 4일,별표 5개 만점에 1개를 받았습니다.,업뎃할때마다 더 보기 불편해짐 왜 업뎃하는건지
8308,2013년 9월 29일,별표 5개 만점에 1개를 받았습니다.,"비밀번호 설정하려고 들가서 인증번호 발송했는데.. 안오네..ㅋ일주일이 넘게 지낫는데 내랑 머하자는...?!거임 에휴.,,-_-"
8309,2013년 9월 25일,별표 5개 만점에 1개를 받았습니다.,맨날업뎃해도 변하는것도없는디 왜함ㅋ
8310,2013년 10월 24일,별표 5개 만점에 1개를 받았습니다.,왜 안들어가지는거임? 접속자가많다는데 매시간마다 들어가도 안되네
8311,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,왜 맨날업뎃인데 ㅇ멀업뎃한다고 들어갈때마다업뎃하라네
8312,2013년 10월 6일,별표 5개 만점에 1개를 받았습니다.,업데이트너무자주하시는것같아요솔직히기능이더업그레이드되는것같아보이지도않구요업데이트를자주하다보니까귀찮아요너무
8313,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,?ㅡㅡ
8314,2013년 9월 27일,별표 5개 만점에 2개를 받았습니다.,인증번호도 안오고 와도 다음화면으로 안넘어감 나만그런건가;;;
8315,2013년 9월 26일,별표 5개 만점에 3개를 받았습니다.,뭔업댓을 이리 자주하는지...모를 별로 달라지는것도 없더만...
8316,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,업뎃모아서하던지 작작좀해라
8317,2013년 9월 24일,별표 5개 만점에 1개를 받았습니다.,사람 많다고 않되네여... 카드 만드는데 지금1달 지났는데도 못함
8318,2013년 9월 29일,별표 5개 만점에 1개를 받았습니다.,바뀐거 잣도 없구만 맨날 업뎃이여
8319,2013년 10월 7일,별표 5개 만점에 1개를 받았습니다.,업뎃 작작해라 헬지련들아 데이터아깝다
8320,2013년 9월 27일,별표 5개 만점에 1개를 받았습니다.,뭔놈의 어플이 맨날 업그레이드를 하래냐...
8321,2013년 10월 3일,별표 5개 만점에 5개를 받았습니다.,그냥 조아요..ㅎㅎ
8322,2013년 9월 27일,별표 5개 만점에 5개를 받았습니다.,ㅎㅎㅎㅎㅎㅎ 솔직히 고객센터앱은 삼사중 유플이 젤편함 간편하고 보기좋구
8323,2013년 9월 29일,별표 5개 만점에 5개를 받았습니다.,뭐이리 거지새끼들이많나 와이파이찾아다니던가
8324,2013년 9월 25일,별표 5개 만점에 1개를 받았습니다.,가끔 들어가서 데이터나 확인하는데 들어갈때마다 업데이트네 그냥 있던거나 관리잘하지 ㅡ ㅡㅋ
8325,2013년 9월 30일,별표 5개 만점에 1개를 받았습니다.,허구한날 업뎃하노 ㅡㅡ
8326,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,최악임
8327,2013년 9월 30일,별표 5개 만점에 1개를 받았습니다.,하구한날 업댓이야 달라진개 없는데
8328,2013년 9월 30일,별표 5개 만점에 1개를 받았습니다.,잠시만요업뎃좀자제하실게요
8329,2013년 10월 1일,별표 5개 만점에 1개를 받았습니다.,업뎃 겁나 많이하네 그냥 디자인만 바꿔놓고 왜 수시로 업뎃 하는데 ㅡㅡ 리뷰않읽어보나
8330,2013년 9월 25일,별표 5개 만점에 1개를 받았습니다.,정말 개선되는거아니면 불필요한업데이트 자제해주세요.
8331,2013년 9월 25일,별표 5개 만점에 1개를 받았습니다.,작작해라 신경쓰이고 안들어가진다
8332,2013년 10월 1일,별표 5개 만점에 1개를 받았습니다.,Skt로갈아타기전에ㅡㅡ
8333,2013년 9월 28일,별표 5개 만점에 1개를 받았습니다.,업데이트할수록 원하는것을조회하기 힘들게만드니 원래대루 돌려주삼
8334,2013년 9월 26일,별표 5개 만점에 3개를 받았습니다.,인터페이스랑 시스템은 다 좋은데 업데이트횟수가 너무하네요...
8335,2013년 9월 30일,별표 5개 만점에 5개를 받았습니다.,데이터1.74정도가지고왜저래요ㅋㅋㅋ데이터1.74도없는거아니잖아요?ㅋㅋㄱ
8336,2013년 9월 29일,별표 5개 만점에 3개를 받았습니다.,데이트를 써도 줄어들지가 않는데요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이러다 폭탄맞으면 책임지실껀가요?ㅋㅋㅋㅋㅋㅋ 아나...
8337,2013년 10월 1일,별표 5개 만점에 1개를 받았습니다.,데이터나가는건 그렇다치고 업뎃자주하시네요 편하게 쓰게 해줘요 왜이래여 ㅡㅡ
8338,2013년 10월 14일,별표 5개 만점에 1개를 받았습니다.,난 유플러스가 싫다ㅠ
8339,2014년 2월 11일,별표 5개 만점에 1개를 받았습니다.,잘않되네
8340,2013년 9월 24일,별표 5개 만점에 1개를 받았습니다.,실시간 확인할수 있는 위젯좀
8341,2013년 10월 6일,별표 5개 만점에 1개를 받았습니다.,냉무
8342,2013년 9월 24일,별표 5개 만점에 1개를 받았습니다.,헐 나루팅 않해는데해다고뜸
8343,2013년 9월 28일,별표 5개 만점에 1개를 받았습니다.,업데이트만 하니깐 데이터만 잡아먹어요
8344,2013년 9월 26일,별표 5개 만점에 5개를 받았습니다.,잘쓰진않지만 가끔씩들어가서 내가얼마나썻는지 이번달요금은얼만지 상세히잘볼수있어서좋아요
8345,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,귀찮은 업데이트 일년에 한번 정도만 해라
8346,2013년 9월 28일,별표 5개 만점에 4개를 받았습니다.,님드라욕하지마시고데이터는알아서조절해쓰셔요ㅎ도돌폰이업뎃은적게함데이터계산이조금떨어지긴하지만
8347,2013년 9월 27일,별표 5개 만점에 1개를 받았습니다.,업뎃을 시도때도없이하냐
8348,2013년 9월 30일,별표 5개 만점에 3개를 받았습니다.,업뎃을 넘 자주하는거 빼고는 괜찮은 편임.. 업뎃쫌 자제부탁..
8349,2013년 11월 7일,별표 5개 만점에 5개를 받았습니다.,편리하네요^^근데 점점시간이지날수록 더 보기가어렵네요 한눈에볼수잇도록 해주세요^^
8350,2013년 10월 3일,별표 5개 만점에 1개를 받았습니다.,"일주일에 한번씩 업뎃 ㅡ,ㅡ"
8351,2013년 10월 5일,별표 5개 만점에 1개를 받았습니다.,맨날똑같은데 왜 업뎃하는건디!! 얼마나썼나 하고 클릭하면 맨날 업뎃타령!!!!!
8352,2013년 9월 25일,별표 5개 만점에 1개를 받았습니다.,체크되시는 분?
8353,2013년 9월 30일,별표 5개 만점에 1개를 받았습니다.,업댓햇는데 갑자기 안들어가져 요 뭐때문에 그래요?
8354,2013년 9월 28일,별표 5개 만점에 4개를 받았습니다.,근데 데이터가 좀그래요 수정부탁드립니다
8355,2013년 9월 28일,별표 5개 만점에 1개를 받았습니다.,업데이트 좀 그만하세요 역시 엘지
8356,2013년 9월 28일,별표 5개 만점에 1개를 받았습니다.,그렇게 만년꼴찌 평생해라
8357,2013년 9월 28일,별표 5개 만점에 1개를 받았습니다.,귀찬아오
8358,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,업데이트를 무슨 허구한날합니까.
8359,2013년 9월 25일,별표 5개 만점에 4개를 받았습니다.,다 좋은데요 버전이 낮아서 업데이트 안하면 이용 못하는데 업데이트 안하고도 이용 좀 하게 해주세요
8360,2013년 9월 28일,별표 5개 만점에 1개를 받았습니다.,업뎃말고 위젯 좀 만들어주세요
8361,2013년 9월 25일,별표 5개 만점에 1개를 받았습니다.,업뎃한지 얼마나됐다고 또 업뎃하래요? 그만좀..
8362,2013년 9월 25일,별표 5개 만점에 3개를 받았습니다.,일일히 들어가려니 넘불편하네요
8363,2013년 9월 29일,별표 5개 만점에 1개를 받았습니다.,0으로 다쓰고 나면 초과 데이터는 표시가 되지 않음 개같네 ..
8364,2013년 9월 30일,별표 5개 만점에 5개를 받았습니다.,겜작작해라. 데이터 다썼다고 징징데노.
8365,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,쓸때마다 업데이트고 일좀 똑바로해라
8366,2013년 10월 1일,별표 5개 만점에 1개를 받았습니다.,전아예연결자체가안되면서틩기는데여;;;
8367,2013년 9월 26일,별표 5개 만점에 1개를 받았습니다.,업데이트좀그만하세요
8368,2013년 9월 25일,별표 5개 만점에 3개를 받았습니다.,업데이트좀 그만햇으면 해요 왜이렇게 많이함;
